id_alerta,id_siniestro,codigo,categoria,severidad,puntos,descripcion,evidencia,es_critica
ALT000221,SIN00056,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT000222,SIN00056,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,82 reclamos asociados.,False
ALT000223,SIN00056,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000224,SIN00056,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000225,SIN00056,RF-14,Monto,Media,5,Monto reclamado cercano a la suma asegurada o atipico para la cobertura.,Ratio contra suma asegurada: 0.78.,False
ALT000226,SIN00056,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,123 horas hasta la denuncia.,False
ALT000227,SIN00056,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000228,SIN00056,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000229,SIN00056,RF-18,Dinamica,Alta,6,Relato ilogico frente al tipo de impacto.,Inconsistencia narrativa simulada.,False
ALT000230,SIN00057,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,4 siniestros previos.,False
ALT000231,SIN00057,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000232,SIN00057,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000233,SIN00058,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000234,SIN00058,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000235,SIN00058,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,49 horas hasta la denuncia.,False
ALT000236,SIN00058,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000237,SIN00058,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000238,SIN00059,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000239,SIN00059,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000240,SIN00060,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,6 siniestros previos.,False
ALT000241,SIN00060,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,6 siniestros del vehiculo.,False
ALT000242,SIN00060,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000243,SIN00061,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,5 siniestros previos.,False
ALT000244,SIN00061,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000245,SIN00061,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,56 horas hasta la denuncia.,False
ALT000246,SIN00061,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000247,SIN00061,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000248,SIN00062,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 4 dias.,False
ALT000249,SIN00062,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000250,SIN00062,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT000251,SIN00062,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,82 reclamos asociados.,False
ALT000252,SIN00062,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",2 documento(s) inconsistentes.,False
ALT000253,SIN00062,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000254,SIN00062,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000255,SIN00062,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,99 horas hasta la denuncia.,False
ALT000256,SIN00062,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000257,SIN00062,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000258,SIN00062,RF-19,Dinamica,Baja,3,Accidente multiple o severo reportado de madrugada.,Flag de madrugada activado.,False
ALT000259,SIN00063,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000260,SIN00064,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,60 reclamos asociados.,False
ALT000261,SIN00064,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000262,SIN00065,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT000263,SIN00065,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT000264,SIN00065,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,82 reclamos asociados.,False
ALT000265,SIN00065,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",2 documento(s) inconsistentes.,False
ALT000266,SIN00065,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,125 horas hasta la denuncia.,False
ALT000267,SIN00065,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000268,SIN00065,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,5 siniestros del conductor.,False
ALT000269,SIN00065,RF-18,Dinamica,Alta,6,Relato ilogico frente al tipo de impacto.,Inconsistencia narrativa simulada.,False
ALT000270,SIN00066,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000271,SIN00066,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000272,SIN00066,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000273,SIN00067,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 12 dias.,False
ALT000274,SIN00067,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000275,SIN00067,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000276,SIN00067,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,292 horas hasta la denuncia.,False
ALT000277,SIN00067,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000278,SIN00067,RF-18,Dinamica,Alta,6,Relato ilogico frente al tipo de impacto.,Inconsistencia narrativa simulada.,False
ALT000279,SIN00067,RF-20,Tercero,Media,5,Danio relevante sin tercero identificado.,Tercero no identificado con monto relevante.,False
ALT000280,SIN00068,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000281,SIN00068,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000282,SIN00068,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,5 siniestros del vehiculo.,False
ALT000283,SIN00068,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000284,SIN00069,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 4 dias.,False
ALT000285,SIN00069,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000286,SIN00069,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000287,SIN00069,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,101 horas hasta la denuncia.,False
ALT000288,SIN00069,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000289,SIN00070,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,9 siniestros previos.,False
ALT000290,SIN00070,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,34 horas hasta la denuncia.,False
ALT000291,SIN00070,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000292,SIN00071,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000293,SIN00072,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000294,SIN00072,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000295,SIN00073,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000296,SIN00073,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,29 horas hasta la denuncia.,False
ALT000297,SIN00073,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000298,SIN00074,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT000299,SIN00074,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,82 reclamos asociados.,False
ALT000300,SIN00074,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000301,SIN00075,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000302,SIN00075,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,34 horas hasta la denuncia.,False
ALT000303,SIN00075,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000304,SIN00076,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,80 horas hasta la denuncia.,False
ALT000305,SIN00076,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,5 siniestros del vehiculo.,False
ALT000306,SIN00076,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,4 siniestros del conductor.,False
ALT000307,SIN00077,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000308,SIN00077,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000309,SIN00077,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,30 horas hasta la denuncia.,False
ALT000310,SIN00077,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,4 siniestros del conductor.,False
ALT000311,SIN00078,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,5 siniestros previos.,False
ALT000312,SIN00078,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,32 horas hasta la denuncia.,False
ALT000313,SIN00078,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000314,SIN00080,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000315,SIN00080,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000316,SIN00081,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000317,SIN00081,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT000318,SIN00081,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,82 reclamos asociados.,False
ALT000319,SIN00081,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,32 horas hasta la denuncia.,False
ALT000320,SIN00081,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000321,SIN00081,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000322,SIN00082,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000323,SIN00083,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000324,SIN00084,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000325,SIN00084,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000326,SIN00085,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000327,SIN00085,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000328,SIN00086,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 8 dias.,False
ALT000329,SIN00086,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000330,SIN00086,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,59 reclamos asociados.,False
ALT000331,SIN00086,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,200 horas hasta la denuncia.,False
ALT000332,SIN00086,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000333,SIN00086,RF-20,Tercero,Media,5,Danio relevante sin tercero identificado.,Tercero no identificado con monto relevante.,False
ALT000334,SIN00087,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000335,SIN00087,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,58 horas hasta la denuncia.,False
ALT000336,SIN00087,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000337,SIN00088,RF-05,Vigencia,Alta,8,Siniestro muy cercano al inicio o fin de vigencia.,0 dias al borde de vigencia.,False
ALT000338,SIN00088,RF-12,Reporte,Baja,3,Reporte con demora moderada.,Reporte despues de 5 dias.,False
ALT000339,SIN00088,RF-03,Lista restrictiva,Critica,10,Coincidencia exacta con lista restrictiva simulada.,Proveedor o asegurado marcado en lista restrictiva de demo.,True
ALT000340,SIN00088,RF-09,Proveedor,Media,5,Proveedor con alta concentracion de reclamos.,82 reclamos asociados.,False
ALT000341,SIN00088,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,2 documento(s) faltantes o ilegibles.,False
ALT000342,SIN00088,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000343,SIN00088,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000344,SIN00088,RF-20,Tercero,Media,5,Danio relevante sin tercero identificado.,Tercero no identificado con monto relevante.,False
ALT000345,SIN00089,RF-08,Frecuencia,Media,4,Asegurado con frecuencia historica moderada.,2 siniestros previos.,False
ALT000346,SIN00089,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000347,SIN00089,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000348,SIN00090,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,3 siniestros previos.,False
ALT000349,SIN00090,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,83 horas hasta la denuncia.,False
ALT000350,SIN00090,RF-15,Frecuencia,Baja,3,Vehiculo con reincidencia moderada.,2 siniestros del vehiculo.,False
ALT000351,SIN00090,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000352,SIN00092,RF-12,Reporte,Media,5,Reporte tardio frente a la ocurrencia.,Reporte despues de 8 dias.,False
ALT000353,SIN00092,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,4 siniestros previos.,False
ALT000354,SIN00092,RF-11,Documentos,Alta,10,"Documentos con fechas, valores o legibilidad inconsistentes.",1 documento(s) inconsistentes.,False
ALT000355,SIN00092,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000356,SIN00092,RF-01,Cobertura,Critica,20,Cobertura de perdida total por robo requiere revision especializada.,Cobertura PTxRB.,True
ALT000357,SIN00092,RF-06,Denuncia,Alta,8,Demora atipica en denuncia de robo.,195 horas hasta la denuncia.,False
ALT000358,SIN00092,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,4 siniestros del vehiculo.,False
ALT000359,SIN00092,RF-18,Dinamica,Alta,6,Relato ilogico frente al tipo de impacto.,Inconsistencia narrativa simulada.,False
ALT000360,SIN00093,RF-06,Denuncia,Media,4,Demora moderada en denuncia de robo.,26 horas hasta la denuncia.,False
ALT000361,SIN00093,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000362,SIN00094,RF-16,Frecuencia,Alta,8,Conductor presente en multiples siniestros.,3 siniestros del conductor.,False
ALT000363,SIN00095,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
ALT000364,SIN00096,RF-08,Frecuencia,Alta,8,Asegurado con alta frecuencia historica de reclamos.,4 siniestros previos.,False
ALT000365,SIN00096,RF-10,Documentos,Media,4,Documentos obligatorios incompletos o ilegibles.,1 documento(s) faltantes o ilegibles.,False
ALT000366,SIN00096,RF-15,Frecuencia,Media,6,Vehiculo asociado a multiples siniestros.,3 siniestros del vehiculo.,False
ALT000367,SIN00096,RF-16,Frecuencia,Media,4,Conductor con reincidencia moderada.,2 siniestros del conductor.,False
